Unnamed: 0,mat_id,composition,volume,density_atomic,density,nsites,crys_sys,spc_grp,A_lat,B_lat,C_lat,alpha,beta,gamma,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,total_magnetization,total_magnetization_normalized_vol,num_magnetic_sites,num_unique_magnetic_sites,min_bond,max_bond,mean_bond,varience_bond,valence_density,electron_density,gilman_density,outer_density,reduced_valence_density,reduced_electron_density,reduced_gilman_density,reduced_outer_density,avg_ Atomic_Number,avg_ Atomic_Weight,avg_Period,avg_group,avg_families,avg_Mendeleev Number,avg_Atomic Radus,avg_ Covalent_Radius,avg_Zunger radii sum,avg_ionic radius,avg_crystal radius,avg_ Pauling_Electronegativity,avg_MB electonegativity,avg_Gordy electonegativity,avg_Mullinke EN,avg_Allred-Rockow electronegativity,avg_metallic valence,avg_number of valence electrons,avg_gilmor number of valence electron,avg_valence s,avg_valence p,avg_valence d,avg_outer shell electrons,avg_1st ionization potential (kJ/mol),avg_polarizability(A^3),avg_Melting point (K),avg_Boiling Point (K),avg_Density (g/mL),avg_specific heat (J/g K) ,avg_heat of fusion (kJ/mol) ,avg_heat of vaporization (kJ/mol) ,avg_thermal conductivity (W/(m K)) ,avg_heat atomization (kJ/mol),avg_Cohesive energy,avg_electron affinity (kJ/mol),diff_ Atomic_Number,diff_ Atomic_Weight,diff_Period,diff_group,diff_families,diff_Mendeleev Number,diff_Atomic Radus,diff_ Covalent_Radius,diff_Zunger radii sum,diff_ionic radius,diff_crystal radius,diff_ Pauling_Electronegativity,diff_MB electonegativity,diff_Gordy electonegativity,diff_Mullinke EN,diff_Allred-Rockow electronegativity,diff_metallic valence,diff_number of valence electrons,diff_gilmor number of valence electron,diff_valence s,diff_valence p,diff_valence d,diff_outer shell electrons,diff_1st ionization potential (kJ/mol),diff_polarizability(A^3),diff_Melting point (K),diff_Boiling Point (K),diff_Density (g/mL),diff_specific heat (J/g K) ,diff_heat of fusion (kJ/mol) ,diff_heat of vaporization (kJ/mol) ,diff_thermal conductivity (W/(m K)) ,diff_heat atomization (kJ/mol),diff_Cohesive energy,diff_electron affinity (kJ/mol),max_ Atomic_Number,max_ Atomic_Weight,max_Period,max_group,max_families,max_Mendeleev Number,max_Atomic Radus,max_ Covalent_Radius,max_Zunger radii sum,max_ionic radius,max_crystal radius,max_ Pauling_Electronegativity,max_MB electonegativity,max_Gordy electonegativity,max_Mullinke EN,max_Allred-Rockow electronegativity,max_metallic valence,max_number of valence electrons,max_gilmor number of valence electron,max_valence s,max_valence p,max_valence d,max_outer shell electrons,max_1st ionization potential (kJ/mol),max_polarizability(A^3),max_Melting point (K),max_Boiling Point (K),max_Density (g/mL),max_specific heat (J/g K) ,max_heat of fusion (kJ/mol) ,max_heat of vaporization (kJ/mol) ,max_thermal conductivity (W/(m K)) ,max_heat atomization (kJ/mol),max_Cohesive energy,max_electron affinity (kJ/mol),min_ Atomic_Number,min_ Atomic_Weight,min_Period,min_group,min_families,min_Mendeleev Number,min_Atomic Radus,min_ Covalent_Radius,min_Zunger radii sum,min_ionic radius,min_crystal radius,min_ Pauling_Electronegativity,min_MB electonegativity,min_Gordy electonegativity,min_Mullinke EN,min_Allred-Rockow electronegativity,min_metallic valence,min_number of valence electrons,min_gilmor number of valence electron,min_valence s,min_valence p,min_valence d,min_outer shell electrons,min_1st ionization potential (kJ/mol),min_polarizability(A^3),min_Melting point (K),min_Boiling Point (K),min_Density (g/mL),min_specific heat (J/g K) ,min_heat of fusion (kJ/mol) ,min_heat of vaporization (kJ/mol) ,min_thermal conductivity (W/(m K)) ,min_heat atomization (kJ/mol),min_Cohesive energy,min_electron affinity (kJ/mol),poisson_ratio
341,mp-29733,Mg1 Ni1 Bi1,59.7492287941219,19.9164095980406,8.11461861189222,3,7,216,4.38815929424947,4.38816043947728,4.38815979,59.9999972822334,59.999988649038,60.0000098140076,-3.95712683666667,-0.216824883333333,0,0,1.4E-06,2.34312647753829E-08,0,0,2.6871881014018,3.10289754741497,2.9366137690097,0.042538915324205,0.686201325564784,2.05860397669435,0.301259118540637,0.117156323876914,1.68420320415771,5.05260961247313,0.739406284752165,0.287546888514731,41,97.3262566666667,4.33333333333333,9,3.66666666666667,71.6666666666667,1.48333333333333,1.32333333333333,2.069,1.48333333333333,0.91,1.74666666666667,1.73666666666667,3.79413333333333,4.28,1.72766666666667,3.59333333333333,5.66666666666667,3.33333333333333,2,1,6,3,726,8.26666666666667,1064.15,2066.48333333333,6.79666666666667,0.526666666666667,12.5746666666667,200.866666666667,84.8566666666667,261.666666666667,2.71,54.1913333333333,71,184.67537,3,13,3,25,0.25,0.31,0.183,0.25,0.47,0.71,0.83,1.8543,0.94,0.717,3.78,8,3,0,3,10,3,35,3.8,1182,1640,8.01,0.9,8.516,265.6,148.13,282,2.93,151.65,83,208.98037,6,15,5,86,1.6,1.46,2.18,1.6,1.17,2.02,2.14,4.8288,4.69,2.01,5.78,10,5,2,3,10,5,738,10.6,1726.15,3003.15,9.75,1.02,17.47,370.4,156,430,4.44,111.65,12,24.305,3,2,2,61,1.35,1.15,1.997,1.35,0.7,1.31,1.31,2.9745,3.75,1.293,2,2,2,2,0,0,2,703,6.8,544.15,1363.15,1.74,0.12,8.954,104.8,7.87,148,1.51,-40,0.29
351,mp-977580,Mg1 Sc2 Al1,83.1697205559458,20.7924301389865,2.81911969488384,4,7,225,4.89959384095624,4.89959384095624,4.89959384095624,60,60,60,-4.7871091775,-0.284410654999999,0,0,0.0003592,4.31887948641569E-06,0,0,3.00037621430649,3.00037621430649,3.00037621430649,3.50604846764894E-31,0.132259672468187,0.805581641397137,0.024047213176034,0.084165246116119,0.975481816182094,5.94157106220003,0.177360330214926,0.620761155752242,16.75,35.29958975,3.5,5.25,3.25,40.75,1.4875,1.355,2.30125,1.4875,0.7925,1.41,1.4875,3.16095,3.415,1.3215,2.75,2.75,1.75,2,0.25,0.5,2.25,645.5,13.625,1370.9,2578.4,2.605,0.78,11.986,262.3,106.15,307.5,3.175,9.4405,9,20.65091,1,11,3,62,0.35,0.26,1.075,0.35,0.36,0.3,0.33,0.5492,0.52,0.423,1,1,2,0,1,1,1,160,9.5,892,1742,1.25,0.42,5.146,186.8,221.2,230,2.39,81.762,21,44.95591,4,13,5,73,1.6,1.44,2.75,1.6,0.89,1.61,1.64,3.5237,3.75,1.613,3,3,3,2,1,1,3,738,17.8,1814.15,3105.15,2.99,1.02,14.1,314.2,237,378,3.9,41.762,12,24.305,3,2,2,11,1.25,1.18,1.675,1.25,0.53,1.31,1.31,2.9745,3.23,1.19,2,2,1,2,0,0,2,578,8.3,922.15,1363.15,1.74,0.6,8.954,127.4,15.8,148,1.51,-40,0.23
354,mp-4972,Lu1 In1 Cu2,68.1234838555925,17.0308709638981,10.1615552418666,4,7,225,4.5842749976997,4.58427500076763,4.58427427,59.9999904653541,59.9999904777294,59.9999979650496,-4.1833017125,-0.315539814999999,0,0,1.4E-05,2.0550916083031E-07,0,0,2.80728334916393,3.2415715946627,2.92572559793632,0.037839504487202,0.763319740226867,2.61290218769966,0.455055998981401,0.073396128867968,1.27933172536806,4.37925090606759,0.762678528584804,0.123012665900775,44.5,104.21925,4.75,9.5,4,61,1.5,1.335,2.375,1.5,0.84,1.7125,1.2475,4.435875,3.79,1.6115,4.33,7,2.5,1.5,0.25,7.75,1.5,643,11.25,1269.55,2927.15,8.7675,0.285,11.99075,297,225,336.5,3.4825,75.205,42,111.421,2,10,2,34,0.4,0.39,1.33,0.4,0.29,0.63,0.55,2.5187,1.38,0.76,2.44,8,1,1,1,9,1,221,15.2,1506.4,1322,2.53,0.23,15.337,124.4,384.6,184,1.91,90.285,71,174.967,6,13,5,75,1.75,1.56,3.37,1.75,1,1.9,1.63,6.1824,4.48,1.85,5.44,11,3,2,1,10,2,745,21.9,1936.15,3675.15,9.84,0.38,18.6,355.9,401,427,4.43,119.235,29,63.546,4,3,3,41,1.35,1.17,2.04,1.35,0.71,1.27,1.08,3.6637,3.1,1.09,3,3,2,1,0,1,1,524,6.7,429.75,2353.15,7.31,0.15,3.263,231.5,16.4,243,2.52,28.95,0.33
357,mp-983908,Er2 Zn1 Au1,87.4555035540643,21.8638758885161,11.3333643927174,4,7,225,4.98234787691925,4.98234787691925,4.98234787691925,60,60,60,-4.0340400125,-0.616774205,0.01019152875,0,5.3E-06,6.06022466810632E-08,0,0,3.05105250487281,3.05105250487281,3.05105250487281,5.00864066806992E-32,0.743235100805492,2.80142461072839,0.228687723324767,0.080040703163668,1.43381959998056,5.40439695377288,0.44117526153248,0.154411341536368,61.25,149.219135,5.5,7.25,3.5,51.25,1.55,1.4325,2.95,1.55,1.0775,1.6675,1.2575,5.7661,4.105,1.4225,3.97,7.25,2.25,1.75,0,5,1.75,743.5,14.475,1408.55,2703.65,11.1425,0.2145,14.918,242.925,115.4,282.75,2.935,55.73675,49,131.57654,2,9,1,34,0.4,0.32,1.75,0.4,0.77,1.3,0.25,4.2276,2.67,0.83,2.44,9,2,1,0,10,1,317,16.6,1109.4,2174,12.17,0.262,12.578,219.1,302.7,235,2.46,282.747,79,196.96654,6,12,4,69,1.75,1.57,3.63,1.75,1.51,2.54,1.44,7.9791,5.77,1.92,5.44,12,3,2,0,10,2,906,22.7,1802.15,3353.15,19.3,0.39,19.9,334.4,317,366,3.81,222.747,30,65.39,4,3,3,35,1.35,1.25,1.88,1.35,0.74,1.24,1.19,3.7515,3.1,1.09,3,3,1,1,0,0,1,589,6.1,692.75,1179.15,7.13,0.128,7.322,115.3,14.3,131,1.35,-60,0.31
358,mp-973442,Lu2 Ag1 Pt1,82.0058052630558,20.5014513157639,13.2203206549383,4,7,225,4.87663234428877,4.87663153818714,4.87663216044106,59.9999642178943,59.9999593254403,59.9999665202284,-5.3347164525,-0.848318861666667,0,0,6E-07,7.31655518868863E-09,0,0,2.98631419753818,2.98631419753818,2.98631419753818,1.50259220042098E-31,0.841403846699192,3.25586705896644,0.256079431604102,0.073165551886886,1.30480950123978,5.04904546131916,0.397115935159934,0.113461695759981,66.75,163.22055,5.75,6.75,3.5,52.5,1.6125,1.44,2.95375,1.6125,1.0075,1.6875,1.345,5.98445,4.06,1.4425,4.305,6.75,2.75,1.5,0,5.25,1.5,661.75,14.55,1788.15,3483.9,12.895,0.16625,17.025,368.095,133.35,425.75,4.4125,99.42575,31,87.2118,1,8,1,24,0.4,0.26,0.995,0.4,0.55,1.01,0.84,3.8686,2.5,0.78,2.78,8,1,1,0,9,1,344,15.4,810,1615,11.56,0.105,8.3,259.42,412.6,281,2.89,171.641,78,195.08,6,11,4,65,1.75,1.56,3.37,1.75,1.29,2.28,1.91,7.7208,5.6,1.87,5.78,11,3,2,0,10,2,868,21.9,2045.15,4100.15,21.4,0.235,19.6,510,429,565,5.84,205.041,47,107.8682,5,3,3,41,1.35,1.3,2.375,1.35,0.74,1.27,1.07,3.8522,3.1,1.09,3,3,2,1,0,1,1,524,6.5,1235.15,2485.15,9.84,0.13,11.3,250.58,16.4,284,2.95,33.4,0.34
360,mp-979965,Yb1 Sm1 Pt2,83.679841215028,20.919960303757,14.1600118197025,4,7,225,4.90959063378594,4.90959063378594,4.90959063378594,60,60,60,-5.7374649675,-1.13734970375,0,0,1.4E-06,1.67304332760681E-08,0,0,3.00649797468076,3.00649797468076,3.00649797468076,1.50259220042098E-31,0.860422282769216,3.44168913107687,0.215105570692304,0.071701856897435,1.27118537958806,5.08474151835224,0.317796344897015,0.105932114965672,72,178.39,6,6.5,3.5,47,1.575,1.445,3.2825,1.575,0.9275,1.7075,1.53,6.5845,4.35,1.405,4.09,6.5,3,1.5,0,4.5,1.5,721,15.7,1632.4,2934.15,14.3225,0.1525,13.8725,328.825,47.85,372.25,3.855,105.9455,16,44.72,0,7,1,40,0.5,0.32,1.44,0.5,0.39,1.18,0.81,2.8253,2.5,0.63,3.78,7,0,1,0,9,1,323,22.3,953,2631,14.43,0.07,11.94,381.1,58.3,413,4.24,206.971,78,195.08,6,10,4,63,1.85,1.62,4.14,1.85,1.13,2.28,1.91,7.7208,5.6,1.72,5.78,10,3,2,0,9,2,868,28.8,2045.15,4100.15,21.4,0.2,19.6,510,71.6,565,5.84,205.041,62,150.36,6,3,3,23,1.35,1.3,2.7,1.35,0.74,1.1,1.1,4.8955,3.1,1.09,2,3,3,1,0,0,1,545,6.5,1092.15,1469.15,6.97,0.13,7.66,128.9,13.3,152,1.6,-1.93,0.34
361,mp-864972,Mg2 Pd1 Au1,65.9159124090611,16.4789781022653,8.86741960736804,4,7,225,4.5342113034469,4.5342113034469,4.5342113034469,60,60,60,-3.587644225,-0.6740632475,0.0004032625,0,0,0,0,0,2.77662601985118,2.77662601985118,2.77662601985118,2.00345626722797E-31,0.59166290163707,2.26045570112624,0.303416872634395,0.227562654475796,1.09953069006666,4.20077109794698,0.563861892341876,0.422896419256407,37.25,87.999135,4.25,6.25,3,66,1.4375,1.335,2.2925,1.4375,1.0025,1.84,1.4725,4.429025,4.43,1.524,3.805,6.25,2.25,1.25,0,5,1.25,792.5,8.025,1252.15,2373.15,8.695,0.602,12.0145,236.55,175.2,260,2.68,49.24675,67,172.66154,3,9,2,6,0.15,0.08,0.63,0.15,0.73,1.23,0.89,5.0046,2.02,0.627,3.78,9,1,2,0,10,2,152,5.8,905,2050,17.56,0.892,8.646,229.6,245.2,230,2.38,262.747,79,196.96654,6,11,4,68,1.5,1.36,2.66,1.5,1.51,2.54,2.08,7.9791,5.77,1.92,5.78,11,3,2,0,10,2,890,10.6,1827.15,3413.15,19.3,1.02,17.6,357,317,378,3.89,222.747,12,24.305,3,2,2,62,1.35,1.28,2.03,1.35,0.78,1.31,1.19,2.9745,3.75,1.293,2,2,2,0,0,0,0,738,4.8,922.15,1363.15,1.74,0.128,8.954,127.4,71.8,148,1.51,-40,0.32
362,mp-867863,Sm1 Cu4 Ag1,90.8707925236285,15.1451320872714,9.36362997033622,6,7,216,5.04606585334577,5.04630569138369,5.04605066301368,119.996076979266,89.9987358571258,119.995322144819,-4.20109979833333,-0.209771661944445,0,0,2E-07,2.20092721154595E-09,0,0,2.49385861730316,3.09026275466204,2.84123548525626,0.045381502271103,0.693292071636973,2.47604311298919,0.550231802886487,0.077032452404108,1.12135998894273,4.00485710336688,0.88996824519264,0.12459555432697,37.5,85.4020333333333,4.5,9.66666666666667,3.83333333333333,57.3333333333333,1.475,1.27333333333333,2.44583333333333,1.475,0.871666666666667,1.78333333333333,1.09833333333333,3.90041666666667,4.24333333333333,1.72666666666667,5,9.66666666666667,2.16666666666667,1.16666666666667,0,8.33333333333333,1.16666666666667,709.333333333333,10.5833333333333,1334.48333333333,2652.15,8.97666666666667,0.325833333333333,12.0216666666667,269.696666666667,341.05,307.166666666667,3.175,103.072,33,86.814,2,8,1,42,0.5,0.45,2.1,0.5,0.58,0.76,0.13,1.2318,1.38,0.78,2.64,8,1,1,0,10,1,200,22.1,121,773,2.98,0.18,4.42,133.9,415.7,131,1.35,110.232,62,150.36,6,11,4,65,1.85,1.62,4.14,1.85,1.29,1.93,1.2,4.8955,4.48,1.87,5.44,11,3,2,0,10,2,745,28.8,1356.15,2840.15,10.5,0.38,13.05,300.3,429,338,3.49,125.862,29,63.546,4,3,3,23,1.35,1.17,2.04,1.35,0.71,1.17,1.07,3.6637,3.1,1.09,2.8,3,2,1,0,0,1,545,6.7,1235.15,2067.15,7.52,0.2,8.63,166.4,13.3,207,2.14,15.63,0.35
363,mp-972966,Sc2 Os1 Au1,71.0442657480015,17.7610664370004,11.1515984750892,4,7,225,4.64887650275944,4.64887650275944,4.64887650275944,60,60,60,-7.3805473475,-0.5890004375,0.00314711142361,0,3.4E-06,4.78574866557143E-08,0,0,2.84684382724374,2.84684382724374,2.84684382724374,1.00172813361398E-31,0.746013762574369,2.77291907975756,0.253363164647899,0.098530119585294,1.18817046987463,4.41640721821327,0.403529593542329,0.156928175266461,49.25,119.27709,5,6.25,3.5,36.25,1.4625,1.37,2.7025,1.4625,1.015,1.865,1.51,5.33955,4.3375,1.4875,4.305,6.25,2.25,1.75,0,4.5,1.75,748.75,12.55,2070.9,3716.65,11.97,0.3645,18.1375,427.2,109.05,478.25,4.945,91.21175,58,152.01063,2,8,1,55,0.3,0.18,0.1,0.3,0.74,1.18,0.66,4.9063,2.43,0.73,2.78,8,4,1,0,9,1,257,11.7,1981,2198,19.61,0.472,19.25,431.8,301.2,425,4.36,204.747,79,196.96654,6,11,4,66,1.6,1.44,2.75,1.6,1.51,2.54,1.85,7.9791,5.77,1.92,5.78,11,5,2,0,10,2,890,17.8,3318.15,5303.15,22.6,0.6,31.8,746,317,791,8.17,222.747,21,44.95591,4,3,3,11,1.3,1.26,2.65,1.3,0.77,1.36,1.19,3.0728,3.34,1.19,3,3,1,1,0,1,1,633,6.1,1337.15,3105.15,2.99,0.128,12.55,314.2,15.8,366,3.81,18,0.36
364,mp-21067,Sc1 In1 Cu2,64.5111753002778,16.1277938250694,7.38402379951349,4,7,225,4.50176940444573,4.50176983190147,4.50177058,60.0000095085571,60.0000063323983,60.0000029504501,-4.633405225,-0.31276368125,0,0,3.71E-05,5.75094157365945E-07,0,0,2.75675995285565,3.18323220174478,2.87307056618905,0.036489746271609,0.589045228568892,1.98415234886364,0.480536896990412,0.077505951127486,1.28656140038795,4.33368050656993,1.0495632476849,0.169284394787888,32,71.7164775,4.25,9.5,4,53.5,1.4625,1.305,2.22,1.4625,0.8125,1.735,1.3225,3.658475,3.85,1.6365,4.33,7,2,1.5,0.25,7.75,1.5,670.25,10.225,1239.05,2784.65,7.055,0.3975,10.86575,286.575,224.85,324.25,3.35,71.355,28,69.86209,1,10,2,64,0.25,0.27,0.71,0.25,0.23,0.54,0.55,1.1609,1.38,0.66,2.44,8,2,1,1,9,1,187,11.1,1384.4,752,5.97,0.37,10.837,82.7,385.2,135,1.38,101.235,49,114.818,5,13,5,75,1.6,1.44,2.75,1.6,0.94,1.9,1.63,4.2337,4.48,1.85,5.44,11,3,2,1,10,2,745,17.8,1814.15,3105.15,8.96,0.6,14.1,314.2,401,378,3.9,119.235,21,44.95591,4,3,3,11,1.35,1.17,2.04,1.35,0.71,1.36,1.08,3.0728,3.1,1.19,3,3,1,1,0,1,1,558,6.7,429.75,2353.15,2.99,0.23,3.263,231.5,15.8,243,2.52,18,0.31
368,mp-983583,Er2 Zn1 Cu1,82.4480301453611,20.6120075363403,9.3345471257157,4,7,225,4.88538086737517,4.88538086737517,4.88538086737517,60,60,60,-3.9267523125,-0.3031553375,0.010586815,0,3.6E-06,4.36638691506998E-08,0,0,2.99167258105617,2.99167258105617,2.99167258105617,5.00864066806992E-32,0.618571479634914,2.36512624566291,0.242577050837221,0.084901967793027,1.36589379519817,5.22253509928713,0.53564462556791,0.187475618948769,48.75,115.864,5,7.25,3.5,50.75,1.55,1.39,2.795,1.55,0.8775,1.5075,1.23,4.68725,3.7825,1.405,3.97,7.25,2.25,1.75,0,5,1.75,707.25,14.625,1413.3,2575.4,8.5575,0.2775,15.043,234.4,136.4,275.75,2.855,29.85875,39,103.714,2,9,1,34,0.4,0.4,1.75,0.4,0.32,0.66,0.36,2.0032,1.38,0.76,2.44,9,2,1,0,10,1,317,16.3,1109.4,1962,1.94,0.22,12.578,185,386.7,207,2.14,179.235,68,167.26,6,12,4,69,1.75,1.57,3.63,1.75,1.03,1.9,1.44,5.6669,4.48,1.85,5.44,12,3,2,0,10,2,906,22.7,1802.15,3141.15,9.07,0.39,19.9,300.3,401,338,3.49,119.235,29,63.546,4,3,3,35,1.35,1.17,1.88,1.35,0.71,1.24,1.08,3.6637,3.1,1.09,3,3,1,1,0,0,1,589,6.4,692.75,1179.15,7.13,0.17,7.322,115.3,14.3,131,1.35,-60,0.3
369,mp-861667,Li1 Sb1 Rh2,57.7103089675541,14.4275772418885,9.62514764145165,4,7,225,4.33766576223918,4.33766647641697,4.33766648348804,59.9999999460749,60.00000550036,59.9999945535657,-5.7797266425,-0.588091680833333,0,0,2.15E-05,3.72550422699829E-07,0,0,2.65626724106191,3.06719321333336,2.76833796077231,0.033877899372988,0.589149505664846,2.49522143575699,0.450526092567235,0.103967559823208,0.883103336866638,3.74020236790576,0.675314316427429,0.155841765329407,36,83.628,4.25,8.5,3.75,51,1.4,1.3825,2.10375,1.4,0.855,1.8975,1.755,3.9175,4.115,1.504,3.89,6,3.5,1.25,0.75,6.5,1.25,698.5,12.025,1459.025,2959.65,8.00825,1.0735,16.4675,302.265,102.25,383.75,3.97,95.3079,48,114.819,3,14,5,84,0.1,0.38,0.91,0.1,0.09,1.3,1.24,1.773,1.84,1.072,4.78,8,4,1,3,10,1,314,17.7,1785.5,2385,11.857,3.39,18.5,415.86,125.7,395,4.12,50.6374,51,121.76,5,15,6,85,1.45,1.63,2.52,1.45,0.9,2.28,2.14,4.9953,4.85,1.984,5.78,9,5,2,3,10,2,834,24.3,2239.15,4000.15,12.4,3.6,21.5,493,150,556,5.75,110.27,3,6.941,2,1,1,1,1.35,1.25,1.61,1.35,0.81,0.98,0.9,3.2223,3.01,0.912,1,1,1,1,0,0,1,520,6.6,453.65,1615.15,0.543,0.21,3,77.14,24.3,161,1.63,59.6326,0.37
371,mp-862775,Li1 In1 Rh2,59.2447472675671,14.8111868168918,9.18128285009897,4,7,225,4.37577466702827,4.37577466702827,4.37577466702827,60,60,60,-5.1511770175,-0.303871433333334,0.004531410833335,0,5.44E-05,9.18224863958204E-07,0,0,2.67960379090406,2.67960379090406,2.67960379090406,3.50604846764894E-31,0.540132272916591,2.39683696106737,0.43885747174473,0.067516534114574,0.871337930724328,3.86656206758921,0.707962068713516,0.108917241340541,35.5,81.8925,4.25,8,3.5,48.5,1.425,1.3925,2.175,1.425,0.865,1.83,1.6275,3.7271,3.6775,1.422,4,5.5,3,1.25,0.25,6.5,1.25,629.5,12.8,1340.425,2992.15,8.16325,1.0785,12.31575,340.855,116.575,379,3.9125,77.28065,46,107.877,3,12,4,74,0.2,0.38,0.91,0.2,0.13,1.3,1.09,1.0114,1.29,0.744,4.78,8,3,1,1,10,1,200,15.7,1809.4,2385,11.857,3.37,18.5,347.08,68.4,395,4.12,81.32,49,114.818,5,13,5,75,1.55,1.63,2.52,1.55,0.94,2.28,1.99,4.2337,4.3,1.656,5.78,9,4,2,1,10,2,720,24.3,2239.15,4000.15,12.4,3.6,21.5,493,150,556,5.75,110.27,3,6.941,2,1,1,1,1.35,1.25,1.61,1.35,0.81,0.98,0.9,3.2223,3.01,0.912,1,1,1,1,0,0,1,520,8.6,429.75,1615.15,0.543,0.23,3,145.92,81.6,161,1.63,28.95,0.37
373,mp-30817,Li1 Al2 Pd1,55.4697327097962,13.867433177449,5.00900497262222,4,7,225,4.28078786471334,4.28078846496776,4.280787,60.0000035930318,59.9999989545741,59.9999905571082,-4.2822310125,-0.637241928333333,0,0,1.32E-05,2.37967615042588E-07,0,0,2.62143639189375,3.02697401304668,2.73203756129909,0.032995262629793,0.306473443615454,1.35208872183288,0.180278496244384,0.2343620451177,0.848471906741814,3.74325841209624,0.499101121612832,0.648831458096681,18.75,41.8310195,3.25,9.25,3.75,52.25,1.3375,1.3175,1.8525,1.3375,0.685,1.6,1.565,3.514425,3.48,1.432,3.195,4.25,2.5,1.25,0.5,2.5,1.75,620,11.425,1036.775,2627.15,4.48575,1.41,10.545,272.43,157.625,297.75,3.075,49.34915,43,99.479,3,12,4,72,0.2,0.45,0.84,0.2,0.37,1.22,1.18,0.5657,1.44,0.701,4.78,9,2,2,1,10,3,284,19.5,1373.5,1798,11.457,3.36,14.6,211.08,165.2,217,2.26,17.8706,46,106.42,5,13,5,73,1.45,1.63,2.45,1.45,0.9,2.2,2.08,3.788,4.45,1.613,5.78,10,3,2,1,10,3,804,24.3,1827.15,3413.15,12,3.6,17.6,357,237,378,3.89,59.6326,3,6.941,2,1,1,1,1.25,1.18,1.61,1.25,0.53,0.98,0.9,3.2223,3.01,0.912,1,1,1,0,0,0,0,520,4.8,453.65,1615.15,0.543,0.24,3,145.92,71.8,161,1.63,41.762,0.3
375,mp-973270,Ho2 Ru1 Au1,82.7112667437452,20.6778166859363,12.6058744642845,4,7,225,4.89057462325153,4.89057462325153,4.89057462325153,60,60,60,-6.0385756575,-0.6103000875,0.014462650703125,0,0.000955,1.15461899883454E-05,0,0,2.99485309399258,2.99485309399258,2.99485309399258,1.50259220042098E-31,0.713324826505111,3.10719458325108,0.205534272043846,0.072541507780181,1.17008939298819,5.09683006776211,0.337144401369478,0.118992141659816,64.25,156.974295,5.75,6.25,3.5,47,1.5375,1.4375,3.14125,1.5375,1.1025,1.8,1.39,5.668625,4.1175,1.41,4.305,6.25,3.25,1.5,0,4.25,1.5,690.5,15.725,1853.65,3368.15,12.325,0.1715,15.2375,352.85,116.6,402.75,4.2075,97.23175,35,95.89654,1,8,1,33,0.45,0.33,1.045,0.45,0.69,1.31,0.78,4.3123,2.67,0.83,2.78,8,3,1,0,10,1,309,17.5,1246,1200,10.5,0.11,11.8,354,300.8,342,3.6,190.137,79,196.96654,6,11,4,66,1.75,1.58,3.65,1.75,1.51,2.54,1.97,7.9791,5.77,1.92,5.78,11,5,2,0,10,2,890,23.6,2583.15,4173.15,19.3,0.238,24,595,317,643,6.74,222.747,44,101.07,5,3,3,33,1.3,1.25,2.605,1.3,0.82,1.23,1.19,3.6668,3.1,1.09,3,3,2,1,0,0,1,581,6.1,1337.15,2973.15,8.8,0.128,12.2,241,16.2,301,3.14,32.61,0.36
377,mp-8487,Ca4 Sb4 Pt4,268.543955835808,22.3786629863173,8.82809554040206,12,3,62,4.58697735,7.38994202,7.92223563,90,90,90,-5.04566715333333,-0.977089006666667,0,0,2E-07,7.44757033825343E-10,0,0,2.68833716503798,3.42845997151094,3.14271892990282,0.066730225324515,0.610700767736781,2.21937596079952,0.28300767285363,0.089370844059041,1.54808776186446,5.62597747604402,0.717406523790849,0.226549428565531,49.6666666666667,118.972666666667,5,9,4,51.6666666666667,1.53333333333333,1.48,2.48833333333333,1.53333333333333,0.926666666666666,1.77666666666667,1.74,5.24296666666667,4.21666666666667,1.57933333333333,3.59333333333333,5.66666666666667,3.33333333333333,1.66666666666667,1,6.33333333333333,1.66666666666667,764,11.9666666666667,1353.81666666667,2693.48333333333,9.88,0.323333333333333,16.0033333333333,246.813333333333,98.6333333333333,335,3.47666666666667,102.823333333333,58,155.002,2,13,4,78,0.45,0.44,1.235,0.45,0.4,1.28,0.97,4.708,3.4,0.95,3.78,8,3,1,3,10,1,278,16.3,1141,2343,19.85,0.5,11.33,432.86,175.7,387,4,202.671,78,195.08,6,15,6,85,1.8,1.74,3,1.8,1.14,2.28,2.14,7.7208,5.6,1.984,5.78,10,5,2,3,10,2,868,22.8,2045.15,4100.15,21.4,0.63,19.87,510,200,565,5.84,205.041,20,40.078,4,2,2,7,1.35,1.3,1.765,1.35,0.74,1,1.17,3.0128,2.2,1.034,2,2,2,1,0,0,1,590,6.5,904.15,1757.15,1.55,0.13,8.54,77.14,24.3,178,1.84,2.37,0.31
